date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-01-01,Cetirizine,500,26,760.4,0,0,Dr Reddy Labs,5,27.53,27.32,28.34,0
2024-01-02,Cetirizine,479,24,699.9,0,0,Dr Reddy Labs,7,32.69,26.16,30.48,0
2024-01-03,Cetirizine,458,30,859.71,0,0,Dr Reddy Labs,14,27.24,31.55,29.26,0
2024-01-04,Cetirizine,437,26,734.53,0,0,Dr Reddy Labs,7,28.86,31.05,28.43,0
2024-01-05,Cetirizine,416,31,860.24,0,0,Dr Reddy Labs,14,30.49,32.66,29.67,0
2024-01-06,Cetirizine,395,29,795.97,0,0,Dr Reddy Labs,10,32.38,27.65,28.56,0
2024-01-07,Cetirizine,374,28,795.92,0,0,Dr Reddy Labs,7,30.65,28.86,30.03,0
2024-01-08,Cetirizine,353,32,937.84,0,0,Dr Reddy Labs,10,31.59,29.15,31.19,0
2024-01-09,Cetirizine,332,26,743.63,0,0,Dr Reddy Labs,10,32.35,27.72,27.91,0
2024-01-10,Cetirizine,311,27,751.76,0,0,Dr Reddy Labs,14,29.44,32.55,31.61,0
2024-01-11,Cetirizine,290,26,739.73,0,0,Dr Reddy Labs,7,31.35,33.83,28.66,0
2024-01-12,Cetirizine,269,26,720.35,0,0,Dr Reddy Labs,14,30.0,33.37,29.17,0
2024-01-13,Cetirizine,248,34,919.45,0,0,Dr Reddy Labs,10,30.01,31.97,28.35,0
2024-01-14,Cetirizine,227,28,797.7,0,0,Dr Reddy Labs,14,28.63,26.61,28.32,0
2024-01-15,Cetirizine,500,28,799.47,0,0,Dr Reddy Labs,7,32.13,33.37,30.39,0
2024-01-16,Cetirizine,479,31,887.92,0,0,Dr Reddy Labs,10,31.5,29.1,28.0,0
2024-01-17,Cetirizine,458,34,921.46,0,0,Dr Reddy Labs,10,30.47,33.52,29.93,0
2024-01-18,Cetirizine,437,28,774.0,0,0,Dr Reddy Labs,10,31.35,28.21,27.61,0
2024-01-19,Cetirizine,416,31,868.9,0,0,Dr Reddy Labs,14,28.27,26.17,30.56,0
2024-01-20,Cetirizine,395,30,831.19,0,0,Dr Reddy Labs,10,30.48,34.08,30.72,0
2024-01-21,Cetirizine,374,28,814.3,0,0,Dr Reddy Labs,7,29.83,32.71,29.81,0
2024-01-22,Cetirizine,353,27,736.27,0,0,Dr Reddy Labs,14,30.27,33.82,30.35,0
2024-01-23,Cetirizine,332,37,1035.01,0,0,Dr Reddy Labs,10,30.74,27.84,30.39,0
2024-01-24,Cetirizine,311,26,724.1,0,0,Dr Reddy Labs,5,28.07,32.58,31.61,0
2024-01-25,Cetirizine,290,31,869.93,0,0,Dr Reddy Labs,14,31.08,26.48,32.21,0
2024-01-26,Cetirizine,269,29,779.36,0,0,Dr Reddy Labs,5,28.9,26.95,29.56,0
2024-01-27,Cetirizine,248,21,581.82,0,0,Dr Reddy Labs,5,29.7,32.33,30.22,0
2024-01-28,Cetirizine,227,27,746.03,0,0,Dr Reddy Labs,14,32.95,25.99,29.96,0
2024-01-29,Cetirizine,500,26,701.06,0,0,Dr Reddy Labs,7,32.78,34.02,29.21,0
2024-01-30,Cetirizine,479,30,798.21,0,0,Dr Reddy Labs,14,30.76,25.5,31.26,0
2024-01-31,Cetirizine,458,33,961.74,0,0,Dr Reddy Labs,14,32.52,25.88,29.5,0
2024-02-01,Cetirizine,437,30,825.27,0,0,Dr Reddy Labs,7,32.72,26.98,28.66,0
2024-02-02,Cetirizine,416,36,1012.33,0,0,Dr Reddy Labs,7,28.34,30.95,28.06,0
2024-02-03,Cetirizine,395,30,811.68,0,0,Dr Reddy Labs,5,32.12,31.13,30.67,0
2024-02-04,Cetirizine,374,31,862.51,0,0,Dr Reddy Labs,14,30.65,28.94,32.34,0
2024-02-05,Cetirizine,353,33,937.06,0,0,Dr Reddy Labs,7,27.35,25.9,28.58,0
2024-02-06,Cetirizine,332,37,1087.66,0,0,Dr Reddy Labs,10,29.83,33.5,29.85,0
2024-02-07,Cetirizine,311,33,899.25,0,0,Dr Reddy Labs,14,28.54,28.68,28.63,0
2024-02-08,Cetirizine,290,28,819.31,0,0,Dr Reddy Labs,10,31.68,27.8,28.32,0
2024-02-09,Cetirizine,269,29,810.65,0,0,Dr Reddy Labs,7,27.85,31.33,31.74,0
2024-02-10,Cetirizine,248,27,764.02,0,0,Dr Reddy Labs,10,27.13,34.08,29.6,0
2024-02-11,Cetirizine,227,28,809.63,0,0,Dr Reddy Labs,7,31.87,33.24,31.03,0
2024-02-12,Cetirizine,500,29,821.75,0,0,Dr Reddy Labs,10,32.86,34.02,29.32,0
2024-02-13,Cetirizine,479,25,682.74,0,0,Dr Reddy Labs,5,27.18,25.69,29.5,0
2024-02-14,Cetirizine,458,35,947.69,0,0,Dr Reddy Labs,5,27.04,27.44,27.72,0
2024-02-15,Cetirizine,437,35,1005.93,0,0,Dr Reddy Labs,7,32.21,31.29,28.7,0
2024-02-16,Cetirizine,416,32,915.57,0,0,Dr Reddy Labs,7,31.08,31.09,30.97,0
2024-02-17,Cetirizine,395,30,860.9,0,0,Dr Reddy Labs,10,31.88,29.98,32.19,0
2024-02-18,Cetirizine,374,31,872.48,0,0,Dr Reddy Labs,14,27.5,33.46,28.89,0
2024-02-19,Cetirizine,353,28,785.35,0,0,Dr Reddy Labs,10,30.46,30.4,29.96,0
2024-02-20,Cetirizine,332,26,708.7,0,0,Dr Reddy Labs,10,31.7,31.47,30.88,0
2024-02-21,Cetirizine,311,30,871.34,0,0,Dr Reddy Labs,14,27.48,33.16,27.87,0
2024-02-22,Cetirizine,290,24,679.3,0,0,Dr Reddy Labs,7,32.52,34.26,30.51,0
2024-02-23,Cetirizine,269,30,860.28,0,0,Dr Reddy Labs,14,31.81,31.34,29.15,0
2024-02-24,Cetirizine,248,29,790.28,0,0,Dr Reddy Labs,5,31.15,33.11,29.31,0
2024-02-25,Cetirizine,227,30,850.13,0,0,Dr Reddy Labs,5,32.53,27.15,31.45,0
2024-02-26,Cetirizine,500,38,1016.4,0,0,Dr Reddy Labs,5,28.92,29.65,28.7,0
2024-02-27,Cetirizine,479,33,924.04,0,0,Dr Reddy Labs,5,28.2,32.64,29.66,0
2024-02-28,Cetirizine,458,30,874.36,0,0,Dr Reddy Labs,10,32.01,29.44,27.61,0
2024-02-29,Cetirizine,437,30,864.75,0,0,Dr Reddy Labs,5,31.84,27.73,29.39,0
2024-03-01,Cetirizine,416,37,1049.87,0,0,Dr Reddy Labs,5,32.84,26.86,31.09,0
2024-03-02,Cetirizine,395,28,749.68,0,0,Dr Reddy Labs,14,30.97,29.45,29.3,0
2024-03-03,Cetirizine,374,30,818.22,0,0,Dr Reddy Labs,5,30.47,28.82,28.58,0
2024-03-04,Cetirizine,353,24,681.99,0,0,Dr Reddy Labs,7,32.82,34.31,28.23,0
2024-03-05,Cetirizine,332,29,796.93,0,0,Dr Reddy Labs,10,29.18,31.83,28.46,0
2024-03-06,Cetirizine,311,33,923.47,0,0,Dr Reddy Labs,7,30.61,26.96,30.23,0
2024-03-07,Cetirizine,290,30,801.58,0,0,Dr Reddy Labs,5,29.69,26.35,30.48,0
2024-03-08,Cetirizine,269,31,837.05,0,0,Dr Reddy Labs,10,27.46,28.29,30.03,0
2024-03-09,Cetirizine,248,33,950.94,0,0,Dr Reddy Labs,14,30.22,33.0,29.24,0
2024-03-10,Cetirizine,227,31,887.38,0,0,Dr Reddy Labs,7,32.67,30.16,31.59,0
2024-03-11,Cetirizine,500,34,905.56,0,0,Dr Reddy Labs,5,30.18,30.07,31.0,0
2024-03-12,Cetirizine,479,23,625.09,0,0,Dr Reddy Labs,5,31.73,31.66,32.16,0
2024-03-13,Cetirizine,458,30,800.63,0,0,Dr Reddy Labs,14,27.41,33.67,28.95,0
2024-03-14,Cetirizine,437,27,776.68,0,0,Dr Reddy Labs,7,31.33,26.68,30.44,0
2024-03-15,Cetirizine,416,27,774.21,0,0,Dr Reddy Labs,5,32.1,32.92,31.18,0
2024-03-16,Cetirizine,395,26,697.5,0,0,Dr Reddy Labs,5,31.84,31.46,29.17,0
2024-03-17,Cetirizine,374,29,808.29,0,0,Dr Reddy Labs,14,32.73,31.86,32.37,0
2024-03-18,Cetirizine,353,30,807.91,0,0,Dr Reddy Labs,5,31.96,28.06,29.74,0
2024-03-19,Cetirizine,332,33,924.89,0,0,Dr Reddy Labs,7,28.78,27.42,30.8,0
2024-03-20,Cetirizine,311,29,793.21,0,0,Dr Reddy Labs,14,27.1,33.18,30.1,0
2024-03-21,Cetirizine,290,28,775.29,0,0,Dr Reddy Labs,5,28.53,30.04,31.5,0
2024-03-22,Cetirizine,269,31,874.4,0,0,Dr Reddy Labs,5,30.24,29.35,32.27,0
2024-03-23,Cetirizine,248,33,956.48,0,0,Dr Reddy Labs,10,31.98,31.84,30.78,0
2024-03-24,Cetirizine,227,27,764.05,0,0,Dr Reddy Labs,10,32.61,33.26,28.97,0
2024-03-25,Cetirizine,500,22,627.23,0,0,Dr Reddy Labs,7,29.82,33.4,27.98,0
2024-03-26,Cetirizine,479,27,761.37,0,0,Dr Reddy Labs,14,30.99,33.98,28.56,0
2024-03-27,Cetirizine,458,19,523.04,0,0,Dr Reddy Labs,14,28.18,31.08,31.41,0
2024-03-28,Cetirizine,437,27,773.71,0,0,Dr Reddy Labs,14,32.38,30.07,30.9,0
2024-03-29,Cetirizine,416,29,835.99,0,0,Dr Reddy Labs,7,27.99,28.06,31.17,0
2024-03-30,Cetirizine,395,29,784.94,0,0,Dr Reddy Labs,14,29.21,27.25,29.75,0
2024-01-01,Domperidone,450,33,1321.65,0,0,Lupin Pharma,7,30.51,24.93,29.2,0
2024-01-02,Domperidone,430,28,1219.55,0,0,Lupin Pharma,14,28.56,31.89,28.57,0
2024-01-03,Domperidone,410,28,1231.53,0,0,Lupin Pharma,10,26.73,30.98,27.91,0
2024-01-04,Domperidone,391,25,1090.91,0,0,Lupin Pharma,10,27.99,29.66,28.38,0
2024-01-05,Domperidone,371,31,1326.14,0,0,Lupin Pharma,14,26.46,29.02,28.4,0
2024-01-06,Domperidone,352,29,1193.01,0,0,Lupin Pharma,14,25.81,28.05,28.12,0
2024-01-07,Domperidone,332,23,1004.99,0,0,Lupin Pharma,10,26.99,31.04,26.64,0
2024-01-08,Domperidone,312,30,1317.22,0,0,Lupin Pharma,5,28.7,30.61,27.24,0
2024-01-09,Domperidone,293,29,1274.9,0,0,Lupin Pharma,10,30.11,24.67,25.91,0
2024-01-10,Domperidone,273,26,1078.62,0,0,Lupin Pharma,14,28.85,31.85,27.27,0
2024-01-11,Domperidone,254,28,1197.0,0,0,Lupin Pharma,14,27.15,23.85,25.92,0
2024-01-12,Domperidone,234,26,1085.27,0,0,Lupin Pharma,5,29.8,26.32,29.41,0
2024-01-13,Domperidone,214,29,1171.21,0,0,Lupin Pharma,14,28.73,29.43,27.38,0
2024-01-14,Domperidone,195,32,1371.9,0,1,Lupin Pharma,14,27.37,29.32,29.15,0
2024-01-15,Domperidone,450,25,1060.73,0,0,Lupin Pharma,5,29.69,29.36,27.22,0
2024-01-16,Domperidone,430,26,1128.57,0,0,Lupin Pharma,7,27.1,30.92,27.93,0
2024-01-17,Domperidone,410,28,1201.59,0,0,Lupin Pharma,5,28.49,28.08,28.1,0
2024-01-18,Domperidone,391,22,948.03,0,0,Lupin Pharma,7,25.67,28.62,28.32,0
2024-01-19,Domperidone,371,25,1065.46,0,0,Lupin Pharma,14,25.71,25.51,25.9,0
2024-01-20,Domperidone,352,24,966.12,0,0,Lupin Pharma,5,25.33,32.12,28.26,0
2024-01-21,Domperidone,332,30,1309.73,0,0,Lupin Pharma,14,30.38,23.89,28.35,0
2024-01-22,Domperidone,312,24,1054.15,0,0,Lupin Pharma,7,26.62,23.8,26.06,0
2024-01-23,Domperidone,293,22,930.49,0,0,Lupin Pharma,14,27.18,30.7,28.18,0
2024-01-24,Domperidone,273,31,1356.19,0,0,Lupin Pharma,14,25.57,31.74,28.53,0
2024-01-25,Domperidone,254,31,1239.15,0,0,Lupin Pharma,5,28.16,31.87,26.16,0
2024-01-26,Domperidone,234,32,1406.13,0,0,Lupin Pharma,5,28.18,30.53,27.89,0
2024-01-27,Domperidone,214,25,1001.26,0,0,Lupin Pharma,5,25.42,24.95,27.04,0
2024-01-28,Domperidone,195,24,1019.61,0,0,Lupin Pharma,7,29.27,31.47,29.03,0
2024-01-29,Domperidone,450,20,844.66,0,0,Lupin Pharma,10,27.43,24.5,27.06,0
2024-01-30,Domperidone,430,27,1077.5,0,0,Lupin Pharma,10,26.44,28.23,26.52,0
2024-01-31,Domperidone,410,29,1242.97,0,0,Lupin Pharma,10,27.02,27.24,29.38,0
2024-02-01,Domperidone,391,26,1079.57,0,0,Lupin Pharma,7,28.65,25.85,30.19,0
2024-02-02,Domperidone,371,27,1110.52,0,0,Lupin Pharma,5,29.24,29.68,30.05,0
2024-02-03,Domperidone,352,28,1192.03,0,0,Lupin Pharma,14,26.01,26.25,27.12,0
2024-02-04,Domperidone,332,24,1008.58,0,0,Lupin Pharma,10,26.92,26.98,28.96,0
2024-02-05,Domperidone,312,26,1073.87,0,0,Lupin Pharma,7,25.77,29.92,26.57,0
2024-02-06,Domperidone,293,35,1483.1,0,0,Lupin Pharma,7,28.71,25.08,26.53,0
2024-02-07,Domperidone,273,30,1319.46,0,0,Lupin Pharma,10,29.54,28.38,27.7,0
2024-02-08,Domperidone,254,22,948.18,0,0,Lupin Pharma,14,27.89,25.46,28.81,0
2024-02-09,Domperidone,234,25,1029.55,0,0,Lupin Pharma,7,30.43,26.37,26.64,0
2024-02-10,Domperidone,214,30,1241.41,0,0,Lupin Pharma,10,26.86,24.79,27.57,0
2024-02-11,Domperidone,195,25,1053.47,0,0,Lupin Pharma,7,30.16,31.24,26.7,0
2024-02-12,Domperidone,450,21,846.56,0,0,Lupin Pharma,10,27.31,28.99,29.69,0
2024-02-13,Domperidone,430,23,929.52,0,0,Lupin Pharma,7,26.01,29.03,26.12,0
2024-02-14,Domperidone,410,27,1104.39,0,0,Lupin Pharma,10,25.37,28.31,29.9,0
2024-02-15,Domperidone,391,31,1259.08,0,0,Lupin Pharma,5,25.96,28.57,29.34,0
2024-02-16,Domperidone,371,27,1169.23,0,0,Lupin Pharma,5,29.28,30.19,29.21,0
2024-02-17,Domperidone,352,30,1218.24,0,0,Lupin Pharma,7,27.46,30.32,30.03,0
2024-02-18,Domperidone,332,25,1019.19,0,0,Lupin Pharma,10,28.03,28.89,25.8,0
2024-02-19,Domperidone,312,26,1091.07,0,0,Lupin Pharma,5,30.61,25.32,28.42,0
2024-02-20,Domperidone,293,28,1203.37,0,0,Lupin Pharma,5,25.33,31.94,29.39,0
2024-02-21,Domperidone,273,20,838.5,0,0,Lupin Pharma,10,27.38,30.11,27.49,0
2024-02-22,Domperidone,254,29,1164.99,0,0,Lupin Pharma,7,26.99,27.36,27.97,0
2024-02-23,Domperidone,234,31,1346.65,0,0,Lupin Pharma,5,27.23,25.88,27.59,0
2024-02-24,Domperidone,214,31,1293.66,0,1,Lupin Pharma,5,27.39,30.47,27.21,0
2024-02-25,Domperidone,195,30,1255.08,0,1,Lupin Pharma,14,26.5,29.84,28.21,0
2024-02-26,Domperidone,450,23,962.77,0,0,Lupin Pharma,14,28.34,28.92,29.68,0
2024-02-27,Domperidone,430,30,1272.8,0,0,Lupin Pharma,5,27.26,27.81,27.7,0
2024-02-28,Domperidone,410,30,1272.03,0,0,Lupin Pharma,14,28.85,27.27,28.3,0
2024-02-29,Domperidone,391,22,923.87,0,0,Lupin Pharma,14,26.02,29.67,26.41,0
2024-03-01,Domperidone,371,28,1211.78,0,0,Lupin Pharma,7,28.92,27.85,27.34,0
2024-03-02,Domperidone,352,26,1058.19,0,0,Lupin Pharma,10,26.15,31.4,26.66,0
2024-03-03,Domperidone,332,25,1023.32,0,0,Lupin Pharma,5,25.28,29.95,28.87,0
2024-03-04,Domperidone,312,29,1183.21,0,0,Lupin Pharma,7,27.69,29.34,27.73,0
2024-03-05,Domperidone,293,27,1150.08,0,0,Lupin Pharma,10,29.24,29.31,26.45,0
2024-03-06,Domperidone,273,37,1549.24,0,0,Lupin Pharma,7,26.77,25.71,29.37,0
2024-03-07,Domperidone,254,21,850.23,0,0,Lupin Pharma,10,30.61,29.91,30.21,0
2024-03-08,Domperidone,234,27,1160.38,0,0,Lupin Pharma,5,26.34,26.53,25.79,0
2024-03-09,Domperidone,214,29,1198.76,0,0,Lupin Pharma,7,27.89,31.91,26.84,0
2024-03-10,Domperidone,195,31,1271.76,0,1,Lupin Pharma,14,26.44,28.01,27.33,0
2024-03-11,Domperidone,450,30,1220.93,0,0,Lupin Pharma,5,26.52,30.13,29.64,0
2024-03-12,Domperidone,430,25,1049.5,0,0,Lupin Pharma,10,27.48,32.05,27.46,0
2024-03-13,Domperidone,410,27,1144.78,0,0,Lupin Pharma,7,29.42,24.35,29.18,0
2024-03-14,Domperidone,391,26,1110.76,0,0,Lupin Pharma,5,26.01,31.22,27.6,0
2024-03-15,Domperidone,371,20,830.58,0,0,Lupin Pharma,10,25.63,31.53,28.14,0
2024-03-16,Domperidone,352,29,1277.09,0,0,Lupin Pharma,14,28.72,31.54,26.56,0
2024-03-17,Domperidone,332,29,1195.77,0,0,Lupin Pharma,7,26.03,24.02,30.19,0
2024-03-18,Domperidone,312,30,1292.39,0,0,Lupin Pharma,10,30.78,28.84,25.91,0
2024-03-19,Domperidone,293,30,1291.52,0,0,Lupin Pharma,14,27.66,31.65,28.16,0
2024-03-20,Domperidone,273,25,1047.85,0,0,Lupin Pharma,10,26.49,24.7,26.39,0
2024-03-21,Domperidone,254,20,804.1,0,0,Lupin Pharma,10,26.08,28.34,26.2,0
2024-03-22,Domperidone,234,23,970.12,0,0,Lupin Pharma,5,30.5,27.09,26.05,0
2024-03-23,Domperidone,214,28,1159.49,0,0,Lupin Pharma,5,25.58,27.7,28.49,0
2024-03-24,Domperidone,195,35,1537.81,0,1,Lupin Pharma,10,30.72,26.88,29.25,0
2024-03-25,Domperidone,450,30,1262.75,0,0,Lupin Pharma,10,25.32,26.82,29.74,0
2024-03-26,Domperidone,430,26,1073.7,0,0,Lupin Pharma,7,28.51,31.29,28.9,0
2024-03-27,Domperidone,410,24,1039.16,0,0,Lupin Pharma,5,30.42,31.61,25.8,0
2024-03-28,Domperidone,391,21,838.31,0,0,Lupin Pharma,14,26.69,28.13,27.91,0
2024-03-29,Domperidone,371,29,1256.95,0,0,Lupin Pharma,5,26.73,31.53,26.1,0
2024-03-30,Domperidone,352,35,1483.8,0,0,Lupin Pharma,7,28.03,29.63,26.53,0
