date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-01-06,Insulin Glargine,22,4,3695.73,0,1,Novo Nordisk,10,5.2,4.81,4.61,0
2024-01-07,Insulin Glargine,19,5,4397.65,0,1,Novo Nordisk,10,4.51,4.79,5.08,0
2024-01-08,Insulin Glargine,15,4,3510.79,1,1,Novo Nordisk,14,5.23,4.72,4.87,1
2024-01-09,Insulin Glargine,12,5,4515.74,0,1,Novo Nordisk,14,5.21,4.79,4.66,0
2024-01-10,Insulin Glargine,8,5,4263.76,0,1,Novo Nordisk,5,4.82,5.27,5.3,0
2024-01-11,Insulin Glargine,5,5,4335.69,1,1,Novo Nordisk,14,4.91,5.39,5.32,4
2024-01-12,Insulin Glargine,1,6,5205.15,1,1,Novo Nordisk,10,5.14,5.46,5.26,7
2024-01-13,Insulin Glargine,1,5,4230.77,1,1,Novo Nordisk,14,4.65,5.41,4.96,2
2024-01-14,Insulin Glargine,1,5,4468.05,0,1,Novo Nordisk,5,4.81,4.56,5.28,0
2024-01-15,Insulin Glargine,40,4,3544.15,1,0,Novo Nordisk,10,5.13,5.01,4.65,2
2024-01-16,Insulin Glargine,36,4,3618.39,0,0,Novo Nordisk,14,5.11,5.27,5.02,0
2024-01-17,Insulin Glargine,33,5,4658.2,2,1,Novo Nordisk,5,4.67,5.29,5.12,14
2024-01-18,Insulin Glargine,29,5,4432.03,1,1,Novo Nordisk,10,5.49,4.65,5.27,6
2024-01-19,Insulin Glargine,26,4,3649.06,1,1,Novo Nordisk,7,4.94,5.09,5.28,7
2024-01-20,Insulin Glargine,22,4,3709.07,0,1,Novo Nordisk,14,5.38,4.56,5.3,0
2024-01-21,Insulin Glargine,19,5,4238.0,0,1,Novo Nordisk,5,5.44,4.32,4.88,0
2024-01-22,Insulin Glargine,15,6,5174.2,0,1,Novo Nordisk,10,4.92,4.83,5.33,0
2024-01-23,Insulin Glargine,12,4,3697.93,0,1,Novo Nordisk,7,4.76,4.9,4.73,0
2024-01-24,Insulin Glargine,8,5,4399.82,1,1,Novo Nordisk,7,5.09,5.33,5.35,1
2024-01-25,Insulin Glargine,5,5,4477.65,1,1,Novo Nordisk,5,5.45,5.56,5.17,6
2024-01-26,Insulin Glargine,1,5,4236.86,1,1,Novo Nordisk,10,4.7,4.47,5.4,6
2024-01-27,Insulin Glargine,1,4,3578.4,1,1,Novo Nordisk,10,4.59,4.3,5.0,7
2024-01-28,Insulin Glargine,1,4,3404.24,1,1,Novo Nordisk,10,4.54,4.77,4.81,4
2024-01-29,Insulin Glargine,40,6,5527.95,0,1,Novo Nordisk,7,5.43,5.4,5.13,0
2024-01-30,Insulin Glargine,36,4,3541.87,1,0,Novo Nordisk,5,5.21,5.64,5.01,6
2024-01-31,Insulin Glargine,33,5,4507.79,0,1,Novo Nordisk,14,4.51,4.54,4.99,0
2024-02-01,Insulin Glargine,29,5,4446.62,1,1,Novo Nordisk,14,5.21,5.16,4.84,6
2024-02-02,Insulin Glargine,26,4,3539.96,2,1,Novo Nordisk,10,4.53,4.58,5.22,12
2024-02-03,Insulin Glargine,22,4,3598.34,2,1,Novo Nordisk,14,4.51,4.38,5.25,8
2024-02-04,Insulin Glargine,19,3,2629.65,2,1,Novo Nordisk,14,5.28,5.52,5.24,14
2024-02-05,Insulin Glargine,15,5,4607.83,1,1,Novo Nordisk,10,5.23,5.72,4.72,7
2024-02-06,Insulin Glargine,12,4,3723.68,1,1,Novo Nordisk,5,5.5,4.29,5.27,6
2024-02-07,Insulin Glargine,8,6,5264.95,2,1,Novo Nordisk,5,5.4,5.64,4.61,14
2024-02-08,Insulin Glargine,5,4,3636.38,1,1,Novo Nordisk,7,5.3,5.7,4.81,7
2024-02-09,Insulin Glargine,1,4,3730.62,1,1,Novo Nordisk,5,5.0,4.47,4.95,1
2024-02-10,Insulin Glargine,1,4,3486.88,0,1,Novo Nordisk,5,5.21,4.8,4.64,0
2024-02-11,Insulin Glargine,1,3,2612.12,2,1,Novo Nordisk,5,4.82,4.53,5.06,10
2024-02-12,Insulin Glargine,40,5,4279.43,1,0,Novo Nordisk,10,4.92,5.09,4.6,6
2024-02-13,Insulin Glargine,36,4,3442.31,1,0,Novo Nordisk,7,5.21,5.63,4.82,4
2024-02-14,Insulin Glargine,33,5,4522.14,2,1,Novo Nordisk,7,4.59,5.25,4.93,6
2024-02-15,Insulin Glargine,29,5,4547.46,0,1,Novo Nordisk,5,5.29,4.93,4.84,0
2024-02-16,Insulin Glargine,26,4,3520.96,2,1,Novo Nordisk,14,4.75,5.63,5.07,2
2024-02-17,Insulin Glargine,22,6,5367.07,2,1,Novo Nordisk,14,5.31,5.03,4.69,6
2024-02-18,Insulin Glargine,19,4,3412.88,1,1,Novo Nordisk,5,4.54,4.4,5.18,1
2024-02-19,Insulin Glargine,15,5,4392.72,1,1,Novo Nordisk,10,4.81,5.04,5.12,3
2024-02-20,Insulin Glargine,12,5,4303.9,1,1,Novo Nordisk,10,4.85,5.36,4.95,4
2024-02-21,Insulin Glargine,8,5,4289.09,1,1,Novo Nordisk,7,5.45,4.35,4.97,7
2024-02-22,Insulin Glargine,5,4,3542.13,1,1,Novo Nordisk,10,5.1,5.3,4.67,3
2024-02-23,Insulin Glargine,1,5,4410.22,2,1,Novo Nordisk,7,4.69,5.59,4.94,14
2024-02-24,Insulin Glargine,1,4,3445.49,0,1,Novo Nordisk,7,5.02,4.47,4.65,0
2024-02-25,Insulin Glargine,1,5,4359.3,1,1,Novo Nordisk,5,5.31,4.83,5.24,5
2024-02-26,Insulin Glargine,40,4,3647.02,0,0,Novo Nordisk,7,4.78,5.22,5.3,0
2024-02-27,Insulin Glargine,36,5,4255.65,0,0,Novo Nordisk,5,5.11,5.03,5.3,0
2024-02-28,Insulin Glargine,33,6,5197.52,2,1,Novo Nordisk,10,5.02,5.04,4.92,4
2024-02-29,Insulin Glargine,29,5,4384.01,1,1,Novo Nordisk,14,5.3,5.45,4.93,2
2024-03-01,Insulin Glargine,26,5,4557.19,1,1,Novo Nordisk,14,5.11,4.82,4.84,7
2024-03-02,Insulin Glargine,22,5,4229.24,0,1,Novo Nordisk,7,4.96,5.48,5.34,0
2024-03-03,Insulin Glargine,19,4,3502.77,0,1,Novo Nordisk,14,5.21,5.49,5.29,0
2024-03-04,Insulin Glargine,15,4,3436.81,1,1,Novo Nordisk,10,4.73,4.69,5.22,5
2024-03-05,Insulin Glargine,12,5,4243.14,1,1,Novo Nordisk,7,4.84,4.38,5.37,6
2024-03-06,Insulin Glargine,8,5,4438.48,0,1,Novo Nordisk,10,5.43,4.77,4.73,0
2024-03-07,Insulin Glargine,5,4,3698.32,0,1,Novo Nordisk,14,4.67,4.42,5.06,0
2024-03-08,Insulin Glargine,1,5,4607.29,1,1,Novo Nordisk,7,5.18,4.36,5.39,1
2024-03-09,Insulin Glargine,1,4,3566.52,1,1,Novo Nordisk,14,4.5,4.92,5.27,7
2024-03-10,Insulin Glargine,1,5,4634.75,0,1,Novo Nordisk,5,4.78,4.49,4.73,0
2024-03-11,Insulin Glargine,40,5,4476.61,1,0,Novo Nordisk,5,5.38,4.74,4.69,4
2024-03-12,Insulin Glargine,36,5,4586.48,0,0,Novo Nordisk,14,4.93,4.68,5.19,0
2024-03-13,Insulin Glargine,33,5,4289.04,0,1,Novo Nordisk,5,5.0,4.72,5.18,0
2024-03-14,Insulin Glargine,29,3,2744.32,2,0,Novo Nordisk,7,5.35,5.08,5.26,12
2024-03-15,Insulin Glargine,26,4,3472.66,2,1,Novo Nordisk,5,4.6,5.04,4.65,6
2024-03-16,Insulin Glargine,22,5,4506.9,0,1,Novo Nordisk,5,4.93,5.45,5.19,0
2024-03-17,Insulin Glargine,19,5,4307.45,0,1,Novo Nordisk,10,4.51,5.44,4.98,0
2024-03-18,Insulin Glargine,15,5,4251.85,1,1,Novo Nordisk,7,5.36,5.31,4.99,2
2024-03-19,Insulin Glargine,12,4,3403.33,1,1,Novo Nordisk,14,5.18,4.86,5.35,5
2024-03-20,Insulin Glargine,8,5,4399.99,0,1,Novo Nordisk,7,5.4,4.48,4.89,0
2024-03-21,Insulin Glargine,5,4,3590.48,1,1,Novo Nordisk,7,4.62,4.38,5.33,3
2024-03-22,Insulin Glargine,1,5,4600.17,0,1,Novo Nordisk,5,5.1,4.36,4.78,0
2024-03-23,Insulin Glargine,1,5,4236.13,0,1,Novo Nordisk,10,5.24,5.74,5.1,0
2024-03-24,Insulin Glargine,1,5,4259.5,2,1,Novo Nordisk,10,5.31,4.6,4.76,14
2024-03-25,Insulin Glargine,40,4,3587.79,2,0,Novo Nordisk,10,4.93,5.35,4.87,4
2024-03-26,Insulin Glargine,36,4,3686.71,0,0,Novo Nordisk,7,4.68,4.98,5.16,0
2024-03-27,Insulin Glargine,33,4,3496.52,0,0,Novo Nordisk,7,4.5,5.65,4.69,0
2024-03-28,Insulin Glargine,29,5,4293.98,1,1,Novo Nordisk,5,5.01,4.97,5.27,6
2024-03-29,Insulin Glargine,26,5,4586.48,0,1,Novo Nordisk,14,5.03,4.97,5.14,0
2024-03-30,Insulin Glargine,22,4,3605.88,1,1,Novo Nordisk,14,4.55,4.6,5.24,3
