date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-01-16,Montelukast,182,26,3930.6,0,0,MSD India,5,22.69,28.43,23.19,0
2024-01-17,Montelukast,165,24,3347.45,0,1,MSD India,7,25.33,25.96,26.43,0
2024-01-18,Montelukast,147,27,3880.04,0,1,MSD India,10,24.71,25.14,25.09,0
2024-01-19,Montelukast,130,29,4284.12,0,1,MSD India,7,22.99,22.01,25.82,0
2024-01-20,Montelukast,112,27,3842.6,0,1,MSD India,7,27.14,28.57,26.76,0
2024-01-21,Montelukast,95,20,3029.81,0,1,MSD India,7,24.67,26.94,23.39,0
2024-01-22,Montelukast,77,24,3541.39,0,1,MSD India,7,24.63,28.72,23.39,0
2024-01-23,Montelukast,60,28,4244.85,0,1,MSD India,10,27.08,23.48,26.8,0
2024-01-24,Montelukast,42,17,2546.8,0,1,MSD India,5,24.66,27.46,24.89,0
2024-01-25,Montelukast,25,22,3083.54,0,1,MSD India,10,22.8,27.99,24.22,0
2024-01-26,Montelukast,7,27,3870.32,0,1,MSD India,5,23.36,23.94,23.77,0
2024-01-27,Montelukast,1,34,5049.62,0,1,MSD India,7,25.34,27.95,25.55,0
2024-01-28,Montelukast,1,26,3634.08,0,1,MSD India,14,24.75,26.42,23.28,0
2024-01-29,Montelukast,200,23,3229.15,0,0,MSD India,14,26.28,27.35,23.02,0
2024-01-30,Montelukast,182,21,3128.44,0,0,MSD India,5,23.28,26.12,23.34,0
2024-01-31,Montelukast,165,31,4335.82,0,1,MSD India,14,25.68,27.89,25.71,0
2024-02-01,Montelukast,147,23,3300.03,0,1,MSD India,14,25.13,26.68,23.08,0
2024-02-02,Montelukast,130,28,4257.68,0,1,MSD India,7,23.12,27.59,24.3,0
2024-02-03,Montelukast,112,30,4198.8,0,1,MSD India,10,25.82,26.8,24.76,0
2024-02-04,Montelukast,95,25,3578.77,0,1,MSD India,7,26.99,22.68,26.93,0
2024-02-05,Montelukast,77,25,3786.34,0,1,MSD India,5,25.89,25.65,25.88,0
2024-02-06,Montelukast,60,23,3211.3,0,1,MSD India,10,26.46,21.94,23.22,0
2024-02-07,Montelukast,42,21,2971.73,0,1,MSD India,7,24.14,27.82,26.37,0
2024-02-08,Montelukast,25,26,3778.99,0,1,MSD India,7,22.88,24.72,26.96,0
2024-02-09,Montelukast,7,28,4171.75,0,1,MSD India,5,26.4,27.81,25.83,0
2024-02-10,Montelukast,1,27,4042.25,0,1,MSD India,7,26.42,24.66,24.97,0
2024-02-11,Montelukast,1,25,3782.92,0,1,MSD India,10,25.26,22.8,24.36,0
2024-02-12,Montelukast,200,28,4171.86,0,0,MSD India,14,26.67,21.91,25.52,0
2024-02-13,Montelukast,182,22,3064.5,0,0,MSD India,14,27.13,21.49,26.09,0
2024-02-14,Montelukast,165,20,3015.63,0,0,MSD India,7,26.45,25.22,23.12,0
2024-02-15,Montelukast,147,28,3906.55,0,1,MSD India,10,26.53,24.53,25.22,0
2024-02-16,Montelukast,130,25,3604.45,0,1,MSD India,5,25.64,26.76,25.48,0
2024-02-17,Montelukast,112,22,3232.09,0,1,MSD India,10,27.26,25.29,25.69,0
2024-02-18,Montelukast,95,21,2895.45,0,1,MSD India,5,22.7,25.35,23.35,0
2024-02-19,Montelukast,77,26,3919.78,0,1,MSD India,14,24.24,25.96,23.17,0
2024-02-20,Montelukast,60,23,3386.77,0,1,MSD India,5,26.52,27.9,23.99,0
2024-02-21,Montelukast,42,30,4332.07,0,1,MSD India,7,24.5,27.96,24.99,0
2024-02-22,Montelukast,25,24,3481.18,0,1,MSD India,5,24.87,28.53,24.49,0
2024-02-23,Montelukast,7,24,3449.01,0,1,MSD India,5,23.07,26.8,26.08,0
2024-02-24,Montelukast,1,23,3452.5,0,1,MSD India,7,27.43,23.8,24.25,0
2024-02-25,Montelukast,1,24,3626.97,0,1,MSD India,7,23.57,27.92,26.97,0
2024-02-26,Montelukast,200,27,3989.99,0,0,MSD India,5,27.07,28.55,24.05,0
2024-02-27,Montelukast,182,33,4584.28,0,1,MSD India,7,24.4,21.61,25.69,0
2024-02-28,Montelukast,165,23,3446.79,0,0,MSD India,7,23.7,22.65,24.42,0
2024-02-29,Montelukast,147,24,3382.23,0,1,MSD India,10,25.58,23.64,25.71,0
2024-03-01,Montelukast,130,19,2741.56,0,1,MSD India,10,24.15,21.36,23.22,0
2024-03-02,Montelukast,112,22,3040.97,0,1,MSD India,14,27.03,28.44,23.1,0
2024-03-03,Montelukast,95,26,3866.95,0,1,MSD India,5,22.81,24.09,26.44,0
2024-03-04,Montelukast,77,25,3623.16,0,1,MSD India,10,27.05,28.29,23.05,0
2024-03-05,Montelukast,60,24,3427.01,0,1,MSD India,5,25.41,24.74,25.81,0
2024-03-06,Montelukast,42,20,2906.87,0,1,MSD India,10,23.21,26.05,26.09,0
2024-03-07,Montelukast,25,26,3671.78,0,1,MSD India,5,24.17,28.15,25.61,0
2024-03-08,Montelukast,7,21,2948.64,0,1,MSD India,14,26.73,23.77,25.1,0
2024-03-09,Montelukast,1,28,4122.59,0,1,MSD India,14,27.06,28.51,25.62,0
2024-03-10,Montelukast,1,30,4244.3,0,1,MSD India,7,24.71,25.39,23.46,0
2024-03-11,Montelukast,200,28,4165.01,0,0,MSD India,7,26.64,24.63,23.6,0
2024-03-12,Montelukast,182,24,3542.57,0,0,MSD India,5,26.36,24.34,23.74,0
2024-03-13,Montelukast,165,26,3710.28,0,1,MSD India,14,24.18,28.64,25.09,0
2024-03-14,Montelukast,147,27,3770.37,0,1,MSD India,7,24.91,21.57,24.85,0
2024-03-15,Montelukast,130,24,3605.04,0,1,MSD India,7,22.95,26.75,26.98,0
2024-03-16,Montelukast,112,23,3460.41,0,1,MSD India,10,24.92,27.51,26.74,0
2024-03-17,Montelukast,95,21,2923.94,0,1,MSD India,5,23.77,21.92,24.09,0
2024-03-18,Montelukast,77,23,3309.67,0,1,MSD India,14,26.39,25.98,25.06,0
2024-03-19,Montelukast,60,26,3844.57,0,1,MSD India,14,24.26,21.4,26.91,0
2024-03-20,Montelukast,42,27,4023.7,0,1,MSD India,7,24.06,25.66,25.72,0
2024-03-21,Montelukast,25,24,3485.61,0,1,MSD India,7,26.67,21.59,25.61,0
2024-03-22,Montelukast,7,27,4063.49,0,1,MSD India,14,25.84,25.56,24.26,0
2024-03-23,Montelukast,1,23,3304.65,0,1,MSD India,10,23.73,26.89,23.07,0
2024-03-24,Montelukast,1,22,3272.28,0,1,MSD India,14,26.91,28.38,25.87,0
2024-03-25,Montelukast,200,28,4078.79,0,0,MSD India,14,27.25,22.12,24.39,0
2024-03-26,Montelukast,182,26,3760.87,0,0,MSD India,5,22.65,21.42,25.07,0
2024-03-27,Montelukast,165,23,3346.88,0,0,MSD India,7,24.52,22.53,23.81,0
2024-03-28,Montelukast,147,28,4120.38,0,1,MSD India,10,23.5,27.82,23.84,0
2024-03-29,Montelukast,130,23,3180.49,0,1,MSD India,7,25.27,27.1,23.47,0
2024-03-30,Montelukast,112,26,3779.31,0,1,MSD India,7,25.91,23.56,25.24,0
