date,Generic_Drug,quantity_available,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,Supplier,Lead_Time_Days,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d
2024-03-24,Chloroquine,1,10,472.15,2,1,Govt Supply Chain,7,13.01,11.89,11.1,2
2024-03-25,Chloroquine,25,11,519.48,2,1,Govt Supply Chain,10,12.18,12.44,12.01,4
2024-03-26,Chloroquine,16,13,604.63,2,1,Govt Supply Chain,14,10.83,12.7,11.84,6
2024-03-27,Chloroquine,8,14,638.66,2,1,Govt Supply Chain,14,12.41,10.22,12.82,6
2024-03-28,Chloroquine,1,11,477.86,2,1,Govt Supply Chain,10,11.7,10.97,12.16,4
2024-03-29,Chloroquine,1,9,385.04,1,1,Govt Supply Chain,5,11.55,10.56,11.56,2
2024-03-30,Chloroquine,1,12,522.43,3,1,Govt Supply Chain,14,10.82,10.7,11.66,18
2024-01-01,Iron Folic Acid,30,20,353.7,0,1,NRHM Store,7,21.12,21.53,20.34,0
2024-01-02,Iron Folic Acid,16,21,392.06,1,1,NRHM Store,14,20.21,22.92,20.74,6
2024-01-03,Iron Folic Acid,2,19,358.23,1,1,NRHM Store,5,20.28,20.16,18.52,5
2024-01-04,Iron Folic Acid,1,20,365.51,1,1,NRHM Store,10,20.38,20.56,18.93,7
2024-01-05,Iron Folic Acid,1,18,321.44,1,1,NRHM Store,7,20.67,20.66,20.46,5
2024-01-06,Iron Folic Acid,1,19,348.38,0,1,NRHM Store,14,19.85,19.34,21.16,0
2024-01-07,Iron Folic Acid,1,18,314.77,1,1,NRHM Store,5,18.98,20.46,19.28,5
2024-01-08,Iron Folic Acid,1,21,365.53,1,1,NRHM Store,7,19.36,18.94,20.46,5
2024-01-09,Iron Folic Acid,1,18,333.23,0,1,NRHM Store,10,19.8,17.07,20.18,0
2024-01-10,Iron Folic Acid,1,17,315.29,1,1,NRHM Store,14,20.29,17.4,18.77,5
2024-01-11,Iron Folic Acid,1,16,281.24,0,1,NRHM Store,14,19.31,21.32,20.46,0
2024-01-12,Iron Folic Acid,1,23,404.16,1,1,NRHM Store,14,20.55,20.32,18.44,4
2024-01-13,Iron Folic Acid,1,22,403.45,1,1,NRHM Store,10,19.01,18.22,19.49,7
2024-01-14,Iron Folic Acid,1,21,382.72,0,1,NRHM Store,5,18.66,22.87,18.75,0
2024-01-15,Iron Folic Acid,30,21,391.31,1,1,NRHM Store,14,19.2,20.47,19.99,7
2024-01-16,Iron Folic Acid,16,17,313.98,2,1,NRHM Store,5,18.34,17.31,19.21,6
2024-01-17,Iron Folic Acid,2,21,381.73,0,1,NRHM Store,7,19.09,22.23,19.95,0
2024-01-18,Iron Folic Acid,1,23,397.49,2,1,NRHM Store,7,20.26,17.69,21.59,10
2024-01-19,Iron Folic Acid,1,20,342.78,1,1,NRHM Store,7,18.43,22.08,20.75,2
2024-01-20,Iron Folic Acid,1,16,301.96,0,1,NRHM Store,5,21.9,18.54,19.86,0
2024-01-21,Iron Folic Acid,1,27,482.71,2,1,NRHM Store,14,21.28,20.28,18.53,12
2024-01-22,Iron Folic Acid,1,15,283.42,0,1,NRHM Store,5,21.44,18.37,19.1,0
2024-01-23,Iron Folic Acid,1,21,389.79,1,1,NRHM Store,14,20.02,19.79,19.21,5
2024-01-24,Iron Folic Acid,1,20,375.49,0,1,NRHM Store,10,21.55,21.51,19.75,0
2024-01-25,Iron Folic Acid,1,22,404.65,1,1,NRHM Store,10,20.89,18.23,19.48,5
2024-01-26,Iron Folic Acid,1,21,371.6,1,1,NRHM Store,7,20.93,20.75,21.13,4
2024-01-27,Iron Folic Acid,1,21,375.47,0,1,NRHM Store,7,20.41,22.24,18.78,0
2024-01-28,Iron Folic Acid,1,16,281.92,0,1,NRHM Store,10,20.08,21.63,20.07,0
2024-01-29,Iron Folic Acid,30,22,381.56,0,1,NRHM Store,5,21.2,19.6,19.98,0
2024-01-30,Iron Folic Acid,16,17,319.56,1,1,NRHM Store,10,18.96,17.25,20.4,6
2024-01-31,Iron Folic Acid,2,24,434.19,0,1,NRHM Store,5,19.87,20.94,21.26,0
2024-02-01,Iron Folic Acid,1,17,318.03,1,1,NRHM Store,14,20.4,21.26,21.44,1
2024-02-02,Iron Folic Acid,1,24,439.74,0,1,NRHM Store,14,20.21,20.97,19.43,0
2024-02-03,Iron Folic Acid,1,20,354.96,2,1,NRHM Store,7,18.79,22.77,20.04,12
2024-02-04,Iron Folic Acid,1,15,267.49,0,1,NRHM Store,7,21.14,18.11,20.43,0
2024-02-05,Iron Folic Acid,1,17,305.88,0,1,NRHM Store,10,20.62,18.26,19.42,0
2024-02-06,Iron Folic Acid,1,21,383.21,1,1,NRHM Store,14,18.88,19.98,19.29,3
2024-02-07,Iron Folic Acid,1,19,330.79,0,1,NRHM Store,5,19.06,19.63,18.5,0
2024-02-08,Iron Folic Acid,1,19,331.74,0,1,NRHM Store,10,21.74,17.05,18.55,0
2024-02-09,Iron Folic Acid,1,19,338.85,0,1,NRHM Store,5,20.69,19.76,21.57,0
2024-02-10,Iron Folic Acid,1,21,362.63,1,1,NRHM Store,14,18.61,20.03,19.72,7
2024-02-11,Iron Folic Acid,1,20,357.95,1,1,NRHM Store,14,20.05,19.43,18.92,3
2024-02-12,Iron Folic Acid,30,22,399.29,2,1,NRHM Store,5,21.18,17.02,20.42,6
2024-02-13,Iron Folic Acid,16,21,371.55,1,1,NRHM Store,10,18.99,21.74,20.43,2
2024-02-14,Iron Folic Acid,2,22,386.75,2,1,NRHM Store,10,20.01,20.12,19.83,6
2024-02-15,Iron Folic Acid,1,25,460.66,0,1,NRHM Store,10,21.03,18.34,18.58,0
2024-02-16,Iron Folic Acid,1,20,354.19,0,1,NRHM Store,14,19.34,21.17,20.64,0
2024-02-17,Iron Folic Acid,1,17,294.96,0,1,NRHM Store,10,19.96,19.7,19.04,0
2024-02-18,Iron Folic Acid,1,19,349.42,2,1,NRHM Store,5,21.08,18.96,19.18,6
2024-02-19,Iron Folic Acid,1,22,415.38,0,1,NRHM Store,14,19.82,20.04,20.6,0
2024-02-20,Iron Folic Acid,1,21,388.82,1,1,NRHM Store,5,18.58,18.74,19.39,5
2024-02-21,Iron Folic Acid,1,18,332.37,0,1,NRHM Store,7,20.88,19.02,19.33,0
2024-02-22,Iron Folic Acid,1,21,386.37,0,1,NRHM Store,7,21.36,20.86,20.35,0
2024-02-23,Iron Folic Acid,1,19,346.33,1,1,NRHM Store,5,20.2,20.23,20.21,7
2024-02-24,Iron Folic Acid,1,22,376.91,1,1,NRHM Store,14,18.39,18.59,19.98,3
2024-02-25,Iron Folic Acid,1,23,407.4,0,1,NRHM Store,7,18.56,18.51,20.74,0
2024-02-26,Iron Folic Acid,30,16,283.61,1,1,NRHM Store,5,19.47,20.33,18.72,7
2024-02-27,Iron Folic Acid,16,18,319.78,1,1,NRHM Store,10,19.0,20.7,20.0,5
2024-02-28,Iron Folic Acid,2,16,300.74,1,1,NRHM Store,10,18.71,22.43,19.49,7
2024-02-29,Iron Folic Acid,1,19,351.09,0,1,NRHM Store,5,18.55,19.21,20.71,0
2024-03-01,Iron Folic Acid,1,24,433.79,1,1,NRHM Store,14,19.53,18.51,20.33,1
2024-03-02,Iron Folic Acid,1,18,318.32,0,1,NRHM Store,10,18.45,19.09,21.2,0
2024-03-03,Iron Folic Acid,1,22,396.52,1,1,NRHM Store,7,21.42,21.12,20.06,3
2024-03-04,Iron Folic Acid,1,17,307.43,1,1,NRHM Store,14,19.14,20.03,20.1,6
2024-03-05,Iron Folic Acid,1,21,375.85,1,1,NRHM Store,7,18.2,22.24,18.64,2
2024-03-06,Iron Folic Acid,1,16,289.85,1,1,NRHM Store,10,21.51,18.79,18.44,3
2024-03-07,Iron Folic Acid,1,18,336.28,1,1,NRHM Store,5,19.85,20.29,21.44,5
2024-03-08,Iron Folic Acid,1,20,367.91,0,1,NRHM Store,14,19.51,17.05,18.43,0
2024-03-09,Iron Folic Acid,1,20,356.25,0,1,NRHM Store,10,20.24,18.81,18.93,0
2024-03-10,Iron Folic Acid,1,17,293.64,0,1,NRHM Store,14,18.8,20.05,18.9,0
2024-03-11,Iron Folic Acid,30,21,383.34,1,1,NRHM Store,7,20.11,20.1,21.36,7
2024-03-12,Iron Folic Acid,16,19,345.97,0,1,NRHM Store,5,21.8,21.66,19.31,0
2024-03-13,Iron Folic Acid,2,18,316.66,2,1,NRHM Store,10,20.8,18.74,19.35,10
2024-03-14,Iron Folic Acid,1,20,362.74,1,1,NRHM Store,14,18.0,21.29,18.95,2
2024-03-15,Iron Folic Acid,1,19,358.15,0,1,NRHM Store,14,21.88,21.3,19.43,0
2024-03-16,Iron Folic Acid,1,20,370.54,2,1,NRHM Store,7,18.59,18.13,21.15,8
2024-03-17,Iron Folic Acid,1,22,388.27,2,1,NRHM Store,7,20.73,17.12,20.75,8
2024-03-18,Iron Folic Acid,1,21,376.4,0,1,NRHM Store,7,21.7,22.46,20.04,0
2024-03-19,Iron Folic Acid,1,22,380.99,0,1,NRHM Store,14,21.67,21.89,21.53,0
2024-03-20,Iron Folic Acid,1,17,293.08,0,1,NRHM Store,7,18.45,18.75,20.37,0
2024-03-21,Iron Folic Acid,1,18,310.47,0,1,NRHM Store,14,18.4,19.18,20.0,0
2024-03-22,Iron Folic Acid,1,20,354.55,0,1,NRHM Store,10,20.29,20.5,19.07,0
2024-03-23,Iron Folic Acid,1,24,434.46,2,1,NRHM Store,5,21.8,18.08,18.48,2
2024-03-24,Iron Folic Acid,1,20,352.38,0,1,NRHM Store,10,21.83,17.85,19.38,0
2024-03-25,Iron Folic Acid,30,17,305.06,1,1,NRHM Store,5,18.87,18.53,19.97,7
2024-03-26,Iron Folic Acid,16,21,394.6,1,1,NRHM Store,5,19.45,19.79,21.53,2
2024-03-27,Iron Folic Acid,2,22,392.77,0,1,NRHM Store,5,20.68,20.62,18.63,0
2024-03-28,Iron Folic Acid,1,19,331.29,0,1,NRHM Store,10,21.15,17.96,18.54,0
2024-03-29,Iron Folic Acid,1,21,363.47,2,1,NRHM Store,7,19.24,22.6,19.2,2
2024-03-30,Iron Folic Acid,1,19,328.56,1,1,NRHM Store,5,21.15,22.29,21.08,1
